captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911C00267500,AMZN,2026-09-11,9dte,267.5,call,255.17,0.81,0.87,299.0,415.0,0.84,0.06,0.071429,1.0483,2026-09-02T19:50:07.10862594Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00215000,AMZN,2026-09-11,9dte,215.0,put,255.17,0.01,0.06,327.0,144.0,0.035,0.05,1.428571,0.8426,2026-09-02T19:50:06.901012279Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00074000,INTC,2026-09-11,9dte,74.0,put,89.685,0.11,0.18,146.0,415.0,0.145,0.07,0.482759,0.8251,2026-09-02T19:50:05.858717856Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00252500,AMZN,2026-09-11,9dte,252.5,put,255.17,2.77,3.14,554.0,516.0,2.955,0.37,0.125212,0.9895,2026-09-02T19:50:06.76938435Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00337500,GOOGL,2026-09-11,9dte,337.5,put,337.56,5.01,5.57,373.0,129.0,5.29,0.56,0.10586,0.9998,2026-09-02T19:50:08.681665104Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911C00625000,META,2026-09-11,9dte,625.0,call,594.085,3.23,3.76,205.0,399.0,3.495,0.53,0.151645,1.052,2026-09-02T19:50:08.702153333Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00082000,INTC,2026-09-11,9dte,82.0,put,89.685,0.52,0.56,110.0,115.0,0.54,0.04,0.074074,0.9143,2026-09-02T19:50:07.595661792Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00327500,GOOGL,2026-09-11,9dte,327.5,put,337.56,1.8,1.93,145.0,30.0,1.865,0.13,0.069705,0.9702,2026-09-02T19:50:08.677271635Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00090000,INTC,2026-09-11,9dte,90.0,put,89.685,3.03,3.12,76.0,34.0,3.075,0.09,0.029268,1.0035,2026-09-02T19:50:08.34526555Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00220000,AMZN,2026-09-11,9dte,220.0,put,255.17,0.02,0.12,73.0,317.0,0.07,0.1,1.428571,0.8622,2026-09-02T19:50:06.128891703Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00078000,INTC,2026-09-11,9dte,78.0,put,89.685,0.18,0.2,99.0,114.0,0.19,0.02,0.105263,0.8697,2026-09-02T19:50:07.85805835Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00088000,INTC,2026-09-11,9dte,88.0,put,89.685,2.11,2.25,103.0,89.0,2.18,0.14,0.06422,0.9812,2026-09-02T19:50:06.717961943Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00242500,AMZN,2026-09-11,9dte,242.5,put,255.17,0.66,0.72,224.0,145.0,0.69,0.06,0.086957,0.9503,2026-09-02T19:50:04.420153902Z
